ID,Type,Node OK,Link OK,Arg Mismatch,Pred Tasks,Gold Tasks,Error Summary
12913447,chain,✗,✗,2,text-to-video -> video-to-image,text paraphraser -> text-to-video -> video stabilizer -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
14682522,chain,✓,✗,2,audio-to-text -> text-to-image -> image search (by image),audio-to-text -> text-to-image -> image search (by image),link_mismatch; arg_mismatch(2)
25774935,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
31375030,chain,✓,✗,4,text downloader -> text summarizer -> url extractor -> audio downloader,text downloader -> text summarizer -> url extractor -> audio downloader,link_mismatch; arg_mismatch(4)
61331200,chain,✓,✓,2,article spinner -> text-to-image -> image-to-video,article spinner -> text-to-image -> image-to-video,arg_mismatch(2)
24300626,chain,✗,✗,3,text-to-audio -> voice changer,audio-to-text -> text paraphraser -> text-to-audio -> voice changer,node_mismatch; link_mismatch; arg_mismatch(3)
33435749,chain,✗,✗,2,text sentiment analysis -> audio effects,audio effects -> text sentiment analysis,node_mismatch; link_mismatch; arg_mismatch(2)
92160380,chain,✗,✗,4,video speed changer -> video-to-audio -> audio-to-text -> text expander,video speed changer -> video-to-text -> text expander,node_mismatch; link_mismatch; arg_mismatch(4)
29599823,chain,✗,✗,3,audio-to-text -> text sentiment analysis -> text expander -> url extractor,audio-to-text -> text keyword extraction -> text sentiment analysis -> sentiment elaborator -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
47140513,chain,✗,✗,4,video-to-audio -> audio splicer -> audio-to-image -> image-to-text,audio splicer -> audio-to-image -> image-to-text -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(4)
27091622,chain,✗,✗,3,image stitcher -> image-to-video -> video-to-audio -> audio-to-text,image stitcher -> image-to-video -> video-to-text,node_mismatch; link_mismatch; arg_mismatch(3)
23103058,chain,✗,✗,2,text grammar checker -> text paraphraser -> video voiceover,text grammar checker -> text paraphraser -> audio generation -> video editing -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
28282379,chain,✓,✗,3,topic generator -> video voiceover -> video-to-text,topic generator -> video voiceover -> video-to-text,link_mismatch; arg_mismatch(3)
33259512,chain,✗,✗,3,text paraphraser -> text translator -> article spinner -> video voiceover,article spinner -> text paraphraser -> text translator -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
94459348,chain,✓,✗,2,text-to-image -> image search (by image) -> image style transfer -> image-to-text,text-to-image -> image search (by image) -> image style transfer -> image-to-text,link_mismatch; arg_mismatch(2)
32767066,chain,✗,✗,2,audio noise reduction -> video synchronization,audio downloader -> audio noise reduction -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
18612760,single,✗,✗,1,video-to-audio -> audio-to-text,video-to-text,node_mismatch; link_mismatch; arg_mismatch(1)
72528270,chain,✗,✗,3,video downloader -> video stabilizer,text paraphraser -> text search -> url extractor -> video downloader -> video stabilizer,node_mismatch; link_mismatch; arg_mismatch(3)
32379764,single,✗,✗,1,text-to-image -> text-to-audio -> image-to-video,text-to-video,node_mismatch; link_mismatch; arg_mismatch(1)
56707564,chain,✗,✗,4,image-to-text -> image search -> image stitcher -> video synchronization -> image stitcher,image-to-text -> text-to-image -> image search (by image) -> image stitcher -> image-to-video -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(4)
47591432,chain,✓,✗,1,image search (by image) -> image stitcher,image search (by image) -> image stitcher,link_mismatch; arg_mismatch(1)
48817007,single,✓,✓,1,text-to-image,text-to-image,arg_mismatch(1)
28882102,single,✗,✗,2,text-to-image -> image downloader,text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
89833181,chain,✓,✗,2,text summarizer -> text-to-audio -> audio-to-image,text summarizer -> text-to-audio -> audio-to-image,link_mismatch; arg_mismatch(2)
27646653,chain,✗,✗,3,video-to-audio -> audio-to-text -> text translator -> image search,video-to-text -> text translator -> image search,node_mismatch; link_mismatch; arg_mismatch(3)
98336582,chain,✓,✓,1,audio effects -> audio-to-image -> image-to-video -> video stabilizer -> video voiceover,audio effects -> audio-to-image -> image-to-video -> video stabilizer -> video voiceover,arg_mismatch(1)
49183966,single,✗,✗,1,image search -> text downloader,image search -> text scrape,node_mismatch; link_mismatch; arg_mismatch(1)
30700266,chain,✗,✗,3,text translator -> text search -> image search,text translator -> keyword extractor -> text search -> image search,node_mismatch; link_mismatch; arg_mismatch(3)
16756688,chain,✗,✗,3,video downloader -> video stabilizer -> video voiceover -> video synchronization,video downloader -> video stabilizer -> voiceover creator -> video voiceover -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(3)
31260533,chain,✓,✗,2,audio-to-text -> video voiceover -> video-to-image,audio-to-text -> video voiceover -> video-to-image,link_mismatch; arg_mismatch(2)
23990318,chain,✗,✓,1,article spinner,text paraphraser -> article spinner,node_mismatch; arg_mismatch(1)
25850214,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
13138957,single,✓,✓,1,text-to-audio,text-to-audio,arg_mismatch(1)
11171245,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
27820831,chain,✗,✗,4,audio-to-image -> image-to-text -> text simplifier -> article spinner -> keyword extractor,audio-to-text -> text simplifier -> article spinner -> keyword extractor,node_mismatch; link_mismatch; arg_mismatch(4)
13323023,chain,✗,✗,2,url extractor -> text downloader -> text grammar checker -> audio effects,url extractor -> text downloader -> text grammar checker -> voice changer,node_mismatch; link_mismatch; arg_mismatch(2)
14262994,chain,✗,✗,3,topic generator -> text search -> url extractor -> text downloader,topic generator -> url extractor -> text downloader,node_mismatch; link_mismatch; arg_mismatch(3)
71222197,chain,✓,✓,1,url extractor -> text downloader -> text-to-audio,url extractor -> text downloader -> text-to-audio,arg_mismatch(1)
10925517,chain,✓,✓,1,video search -> video stabilizer -> video speed changer,video search -> video stabilizer -> video speed changer,arg_mismatch(1)
30162813,chain,✗,✗,2,text summarizer -> text-to-image,text paraphraser -> text summarizer -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
18197804,dag,✗,✗,2,audio-to-image -> image stitcher,audio-to-image -> image colorizer -> image stitcher,node_mismatch; link_mismatch; arg_mismatch(2)
25256062,chain,✗,✗,3,video-to-audio -> audio-to-text -> voice changer -> audio-to-image,video-to-audio -> audio noise reduction -> audio-to-text -> voice changer -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(3)
27351233,single,✗,✗,1,video synchronization -> video synchronization,video synchronization,node_mismatch; link_mismatch; arg_mismatch(1)
26266993,chain,✓,✗,3,article spinner -> keyword extractor -> text grammar checker -> text simplifier,article spinner -> keyword extractor -> text grammar checker -> text simplifier,link_mismatch; arg_mismatch(3)
19176726,chain,✗,✗,1,image search (by image) -> image-to-video -> audio-to-image,image search (by image) -> image-to-video -> video-to-audio -> audio-to-image,node_mismatch; link_mismatch; arg_mismatch(1)
83421214,chain,✗,✗,2,text downloader -> keyword extractor -> video search,text sentiment analysis -> keyword extractor -> topic generator -> video search,node_mismatch; link_mismatch; arg_mismatch(2)
83894256,chain,✓,✓,1,text-to-image -> image search (by image),text-to-image -> image search (by image),arg_mismatch(1)
38702885,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
16966775,chain,✓,✗,2,audio-to-text -> text translator -> text simplifier,audio-to-text -> text translator -> text simplifier,link_mismatch; arg_mismatch(2)
87420418,single,✓,✓,1,image search,image search,arg_mismatch(1)
20105430,chain,✗,✗,2,text simplifier -> text expander,text search -> topic generator -> keyword extractor -> text paraphraser -> text simplifier -> text expander,node_mismatch; link_mismatch; arg_mismatch(2)
32683094,single,✓,✓,1,image search,image search,arg_mismatch(1)
69359662,chain,✓,✗,2,text search -> text-to-audio -> audio effects,text search -> text-to-audio -> audio effects,link_mismatch; arg_mismatch(2)
31157056,single,✓,✓,1,image search,image search,arg_mismatch(1)
30884606,chain,✓,✗,3,keyword extractor -> text sentiment analysis -> voice changer -> audio splicer,keyword extractor -> text sentiment analysis -> voice changer -> audio splicer,link_mismatch; arg_mismatch(3)
20224441,chain,✗,✗,3,text translator -> text summarizer -> text paraphraser,text paraphraser -> text summarizer -> text translator,node_mismatch; link_mismatch; arg_mismatch(3)
27835977,chain,✗,✗,2,url extractor -> video-to-audio,url extractor -> video downloader -> video-to-audio,node_mismatch; link_mismatch; arg_mismatch(2)
13457465,chain,✓,✓,1,topic generator -> text-to-audio -> audio splicer,topic generator -> text-to-audio -> audio splicer,arg_mismatch(1)
41179472,dag,✗,✓,2,image downloader -> image style transfer,image downloader -> image downloader -> image style transfer,node_mismatch; arg_mismatch(2)
69284241,single,✓,✓,1,image search,image search,arg_mismatch(1)
33414632,chain,✗,✗,4,video-to-audio -> audio effects -> audio noise reduction -> audio-to-image -> image search (by image),video-to-text -> audio effects -> audio noise reduction -> audio-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(4)
18429349,chain,✗,✗,3,image-to-text -> text expander -> keyword extractor -> text-to-image,image-to-text -> url extractor -> text downloader -> text expander -> keyword extractor -> keywords-to-image,node_mismatch; link_mismatch; arg_mismatch(3)
32260700,chain,✓,✗,2,text simplifier -> text summarizer -> keyword extractor,text simplifier -> text summarizer -> keyword extractor,link_mismatch; arg_mismatch(2)
15435141,chain,✓,✗,2,image downloader -> image colorizer -> image search (by image) -> image-to-video -> video synchronization,image downloader -> image colorizer -> image search (by image) -> image-to-video -> video synchronization,link_mismatch; arg_mismatch(2)
30405033,chain,✗,✗,4,article spinner -> keyword extractor -> text search -> image search,article spinner -> text search -> image search,node_mismatch; link_mismatch; arg_mismatch(4)
19793459,chain,✓,✗,2,text paraphraser -> text simplifier -> image search,text paraphraser -> text simplifier -> image search,link_mismatch; arg_mismatch(2)
20746143,single,✓,✓,1,text-to-audio,text-to-audio,arg_mismatch(1)
31599319,dag,✗,✗,3,article spinner -> topic generator -> text-to-image,text paraphraser -> article spinner -> topic generator -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(3)
92907681,chain,✓,✓,1,text grammar checker -> text translator -> text sentiment analysis -> video speed changer,text grammar checker -> text translator -> text sentiment analysis -> video speed changer,arg_mismatch(1)
38050943,chain,✗,✗,4,text search -> text summarizer -> video speed changer,text paraphraser -> text expander -> text search -> text summarizer -> video speed changer,node_mismatch; link_mismatch; arg_mismatch(4)
31424785,dag,✗,✗,3,image style transfer -> image-to-text,image downloader -> image downloader -> image style transfer -> image-to-text,node_mismatch; link_mismatch; arg_mismatch(3)
79306783,chain,✗,✗,3,voice changer -> text search -> audio splicer -> audio effects,voice changer -> audio-to-text -> video search -> video-to-audio -> audio mixer -> audio effects,node_mismatch; link_mismatch; arg_mismatch(3)
23758289,chain,✓,✗,2,image search (by image) -> image-to-text -> text-to-audio,image search (by image) -> image-to-text -> text-to-audio,link_mismatch; arg_mismatch(2)
20263282,chain,✗,✗,4,voice changer -> audio-to-image -> image-to-video,audio-to-text -> voice changer -> audio-to-image -> image-to-video,node_mismatch; link_mismatch; arg_mismatch(4)
28870711,chain,✗,✗,0,image style transfer -> image-to-text -> text simplifier -> text summarizer -> text grammar checker -> text sentiment analysis -> text paraphraser,image style transfer -> image-to-text -> text simplifier -> text summarizer -> text grammar checker -> text sentiment analysis -> article spinner,node_mismatch; link_mismatch
